URL,label
http://www.cs.ndsu.NoDak.edu/~hex/index.html,faculty
http://www.cs.uidaho.edu/~billjunk/,faculty
http://www.cs.ualberta.ca/~hoover/,faculty
http://www-swiss.ai.mit.edu/~yip/index.html,faculty
http://www.cs.tamu.edu/faculty/jcliu/,faculty
http://www.cs.ualberta.ca/~li/,faculty
http://www.eecs.umich.edu/~teorey/,faculty
http://www.cs.umd.edu/~perlis/,faculty
http://www.cis.ufl.edu/~jstaudh/,faculty
http://www.cis.uab.edu/info/faculty/bryant/bryant.html,faculty
http://www.cis.uab.edu/info/faculty/hyatt/hyatt.html,faculty
http://iul.cs.byu.edu/morse/morse.html,faculty
http://www-cse.ucsd.edu/users/wgg/,faculty
http://www.eecs.umich.edu/~ravi/,faculty
http://cdps.umcs.maine.edu:80/~rmt/,faculty
http://www.beckman.uiuc.edu/groups/TB/people/Skeel.html,faculty
http://al.cs.engr.uky.edu/~raphael/,faculty
http://www.cs.umn.edu/faculty/djohnson.html,faculty
http://www.cc.gatech.edu/fac/Karsten.Schwan/,faculty
http://www.cis.ksu.edu/~hankley/home.html,faculty
http://www.cs.unm.edu/~helman/,faculty
http://www.mtsu.edu/academic/compsci/faculty/Cripps.html,faculty
http://www.cis.ksu.edu/~huth/home.html,faculty
http://home.cord.edu/faculty/cheuer/,faculty
http://web.cps.msu.edu/fac/fac/weinberg.html,faculty
http://www.cs.tamu.edu/faculty/amato/,faculty
ftp://ftp.cim.mcgill.ca/pub/mobile-robot/dudek.html,faculty
http://www.cs.tufts.edu/~ablumer/,faculty
http://iris.usc.edu/home/iris/medioni/User.html,faculty
http://www.cs.twsu.edu/~nie/nie.html,faculty
http://www.cis.ksu.edu/~dwyer/,faculty
http://www.cs.umn.edu/faculty/yew.html,faculty
http://www.cs.columbia.edu/~yener/,faculty
http://www.cs.umn.edu/faculty/petzold.html,faculty
http://cs.millersv.edu/webster.html,faculty
http://www.cs.columbia.edu/info/research-guide/html/node27.html,faculty
http://www.eecs.umich.edu/~davidson/,faculty
http://www.cs.umd.edu/~atchison/,faculty
http://www.cs.ucdavis.edu/Faculty/Walters.html,faculty
http://www.eecs.umich.edu/~irani/,faculty
http://www.cs.arizona.edu/people/jhh/,faculty
http://www.cs.usask.ca/homepages/faculty/eager/,faculty
http://www.cs.uml.edu/~kim/,faculty
http://www.scs.carleton.ca/scs/faculty/oppacher.html,faculty
http://www.cs.pitt.edu/~mosse/,faculty
http://www.cs.vassar.edu/faculty/manning.html,faculty
http://www.vuse.vanderbilt.edu/~biswas/homepage.html,faculty
http://www.cs.ualberta.ca/~juancho/,faculty
http://www.cc.gatech.edu/gvu/people/Faculty/Mark.Guzdial.html,faculty
http://www-cse.ucsd.edu/users/kuan/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/bipin/,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/seidel.html,faculty
http://www.cs.arizona.edu/people/gene/,faculty
http://www.das.harvard.edu/users/faculty/Leslie_Valiant/Leslie_Valiant.html,faculty
http://fas.sfu.ca/cs/people/Faculty/Han/index.html,faculty
http://www.cs.ucr.edu/~vahid/,faculty
http://www.vuse.vanderbilt.edu/~raghavan/raghavan.html,faculty
http://www.ecl.wustl.edu/~rad/,faculty
http://web.cps.msu.edu/~torng/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/rapaport/,faculty
http://www.cs.tufts.edu/~vanvo/,faculty
http://www.cs.rutgers.edu/~imielins/index.html,faculty
http://cs.nyu.edu/cs/faculty/berger/index.html,faculty
http://www.cs.pitt.edu/~panos/,faculty
http://www-ccs.cs.umass.edu/krithi/home.html,faculty
http://www.cs.wustl.edu/~schmidt/,faculty
http://www.math.grin.edu/~walker/,faculty
http://www.vuse.vanderbilt.edu/~jmf/jmf.html,faculty
http://www.cs.rutgers.edu/~badri/index.html,faculty
http://www.cis.ksu.edu/~ravi/,faculty
http://toros.ces.cwru.edu/tekin/,faculty
http://www.cs.ucsb.edu/~konheim/,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/ramamoorthy.html,faculty
http://www.cs.duke.edu/~carla/HomePage.html,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/muroga.html,faculty
http://www.cs.wm.edu/~prosl/,faculty
http://cs.nyu.edu/cs/faculty/siegel/index.html,faculty
http://www.das.harvard.edu/users/faculty/Cheatham/cheatham.html,faculty
http://www.cs.unm.edu/~brayer/,faculty
http://ai.eecs.umich.edu/people/laird/index.html,faculty
http://www.cs.wustl.edu/~ame/,faculty
http://al.cs.engr.uky.edu/~klapper/andy.html,faculty
http://www.eecs.umich.edu/~karem/,faculty
http://www.cs.ualberta.ca/~ozsu/,faculty
http://www.vuse.vanderbilt.edu/~apon/,faculty
http://www.umcs.maine.edu/~larry/latour/latour.html,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/nahrstedt.html,faculty
http://www.cs.hmc.edu/~mike/,faculty
http://www.cs.umass.edu:80/~landau/,faculty
http://ai.eecs.umich.edu/people/wellman/wellman.html,faculty
http://cs.nyu.edu/cs/faculty/yap/index.html,faculty
http://www.cs.nmsu.edu/~pfeiffer/,faculty
http://www-cse.ucsd.edu/users/marzullo/,faculty
http://cs.nyu.edu/cs/faculty/davism/index.html,faculty
http://java.usc.edu/people/mcleod.html,faculty
http://www.ccs.neu.edu/home/will/,faculty
http://www.cs.umn.edu/faculty/srivasta.html,faculty
http://www.csci.csusb.edu/www/kay/home.html,faculty
http://www.cs.ualberta.ca/~ehab/,faculty
http://www.cs.wesleyan.edu/~lipton/,faculty
http://www.cs.ucsb.edu/~urs/,faculty
http://www-cse.ucsd.edu/users/burkhard/,faculty
http://www.cs.engr.uky.edu/~marek/,faculty
http://www.cc.gatech.edu/computing/SW_Eng/people/Faculty/Richard.LeBlanc.html,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/neal/,faculty
http://www.umiacs.umd.edu/~weinberg/,faculty
http://http.cs.berkeley.edu/~camillo/,faculty
http://www.cs.columbia.edu/~traub/,faculty
http://graphics.cs.ucdavis.edu/people/hamann/Hamann_long.html,faculty
http://www.cs.clemson.edu/~shedet/,faculty
http://www.cs.pitt.edu/isl/BGB/Welcome.html,faculty
http://rabbit.cs.utsa.edu/zhang_pp.html,faculty
http://www.cs.usask.ca/homepages/faculty/devito/,faculty
http://www.cs.ucsb.edu/~kemm/,faculty
http://www.cs.unm.edu/~bap/,faculty
http://www.cs.umass.edu/~verts/,faculty
http://www.cs.rochester.edu/u/martin/,faculty
http://www.cs.usask.ca/faculty/mccrosky/carl/index.html,faculty
http://www.eecs.umich.edu/~patt/,faculty
http://www-cse.ucsd.edu/users/venkat/,faculty
http://cs.nyu.edu/cs/faculty/gottlieb/index.html,faculty
http://www.cs.tamu.edu/faculty/furuta/,faculty
http://www.cs.twsu.edu/~sxagarwa/sxagarwa.html,faculty
http://web.cps.msu.edu/~forsyth/,faculty
http://anytime.cs.umass.edu/~shlomo/,faculty
http://www.cis.ufl.edu/~nemo/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/reddy.html,faculty
http://www.cs.wustl.edu/~cytron/,faculty
http://www-cse.ucsd.edu/users/savitch/,faculty
http://www.cs.umass.edu:80/~rsnbrg/,faculty
http://www.cs.utsa.edu/faculty/rosen/rosen.html,faculty
http://www.cs.uoregon.edu/~conery/,faculty
http://www-cse.ucsd.edu/users/emj/,faculty
http://www.cs.ucdavis.edu/Faculty/Rogaway.html,faculty
http://www.cs.usask.ca/faculty/eric/,faculty
http://www.cedar.buffalo.edu/~rohini/,faculty
http://www.cs.rice.edu/~alc/,faculty
http://www.cs.tufts.edu/~couch/,faculty
http://www-cse.ucsd.edu/users/elkan/,faculty
http://web.cps.msu.edu/~stockman/,faculty
http://www.cs.dartmouth.edu/~rus/,faculty
http://www.eecs.umich.edu/~pmchen/,faculty
http://www.cs.unm.edu/~maccabe/,faculty
http://www-cse.ucsd.edu/users/gary/,faculty
http://www.cs.columbia.edu/~kathy/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/harandi.html,faculty
http://www.cs.fit.edu/~ryan/,faculty
http://www.cs.utah.edu/~tch/home.html,faculty
http://www.cs.wustl.edu/~eileen/,faculty
http://www.csci.csusb.edu/concep/home.html,faculty
http://www.wellesley.edu/CS/jherbst.html,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/dershowitz.html,faculty
http://www.cs.rutgers.edu/~borgida/index.html,faculty
http://ai.eecs.umich.edu/people/conway/conway.html,faculty
http://cs.nyu.edu/cs/faculty/artg/index.html,faculty
http://www.csc.ncsu.edu/directory/bio/WRobbins.html,faculty
http://rana.usc.edu:8376/~suresh/ib.html,faculty
http://www.cis.ksu.edu/~joseph/,faculty
http://graphics.lcs.mit.edu/~seth/,faculty
http://www.cs.usask.ca/homepages/faculty/greer/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/kamin.html,faculty
http://www.cs.ucdavis.edu/Faculty/Joy.html,faculty
http://www.cs.tamu.edu/faculty/daugher/,faculty
http://web.cps.msu.edu/~pramanik/,faculty
http://www.cs.pitt.edu/~chuang/,faculty
http://web.cps.msu.edu/~mckinley/,faculty
http://www.cis.ksu.edu/~dimitris/home.html,faculty
http://www.mcs.kent.edu/~farrell/,faculty
http://www.cs.ualberta.ca/~vanbeek/,faculty
http://www.cs.umd.edu/~basili/,faculty
http://www.cis.ufl.edu/~gmh/,faculty
http://intrepid.mcs.kent.edu/~pwang/,faculty
http://www.cs.columbia.edu/~klavans/,faculty
http://www.cs.uidaho.edu/faculty/foster.html,faculty
http://www.cis.ksu.edu/~beth/home.html,faculty
http://www.cs.usask.ca/homepages/faculty/bunt/,faculty
http://www.cs.unm.edu/~shapiro/,faculty
http://millennium.cs.ucla.edu/lk.html,faculty
http://cs.nyu.edu/cs/faculty/greenbau/index.html,faculty
http://www.cs.ndsu.NoDak.edu/~gammill/index.html,faculty
http://web.cps.msu.edu/~chung/,faculty
http://www.cs.utsa.edu/faculty/jeffery.html,faculty
http://www.cs.umd.edu/~samir/,faculty
http://www.cs.ualberta.ca/~yuan/,faculty
http://www.cs.rochester.edu/u/schubert/,faculty
http://www.cs.uidaho.edu/faculty/vanhouten.html,faculty
http://www.cs.uml.edu/~haim/,faculty
http://HTTP.CS.Berkeley.EDU/~mccanne/,faculty
http://www.cis.ufl.edu/~sanders/,faculty
http://brutus.mts.jhu.edu/~ers/ers.html,faculty
http://www.cs.rpi.edu/brochure/Faculty/mclaughlin.html,faculty
http://www.umiacs.umd.edu/~bonnie/,faculty
http://www-cse.ucsd.edu/users/gill/,faculty
http://www-cse.ucsd.edu/users/russell/,faculty
http://www.cs.mtu.edu/faculty/Huang.html,faculty
http://www.cs.dartmouth.edu/~nicol/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/selman/,faculty
http://www-hto.usc.edu/people/Waterman.html,faculty
http://www.cs.umd.edu/~oleary/,faculty
http://www.cs.rochester.edu/u/nelson/,faculty
http://www.cs.rutgers.edu/~hirsh/index.html,faculty
http://www.cs.utah.edu/~cohen/home.html,faculty
http://www.cs.umd.edu/~christos/,faculty
http://www.eecs.umich.edu/~jfm/,faculty
http://www.cs.wm.edu/~necaise/,faculty
http://HTTP.CS.Berkeley.EDU/~blum/,faculty
http://HTTP.CS.Berkeley.EDU/~aiken/,faculty
http://HTTP.CS.Berkeley.EDU/~christos/,faculty
http://www.cs.umd.edu/~nick/,faculty
http://www.eecs.harvard.edu/~htk/,faculty
http://www.mtsu.edu/academic/compsci/faculty/Pettey.html,faculty
http://www.cs.pitt.edu/~moir/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/gupta.html,faculty
http://www.cs.uml.edu/Faculty/CharlieSteele.html,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/belford.html,faculty
http://www.cs.columbia.edu/robotics/people/allen.html,faculty
http://www.eecs.umich.edu/~aprakash/index.html,faculty
http://www.cs.columbia.edu/info/research-guide/html/node21.html,faculty
http://www.cs.rutgers.edu/~ryder/index.html,faculty
http://www.uky.edu/~ode/acr,faculty
http://www.isi.edu/sims/knoblock/homepage.html,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/sangiovanni.html,faculty
http://www.cs.missouri.edu/deptinfo_docs/lan.html,faculty
http://www.cns.caltech.edu/Faculty/Mead.html,faculty
http://www.wellesley.edu/CS/pmetaxas.html,faculty
http://www.cs.umn.edu/faculty/hpark.html,faculty
http://www.stolaf.edu/people/rab/index.html,faculty
http://www.cs.columbia.edu/~feiner/,faculty
http://www.csc.ncsu.edu/eos/service/ece/project/rtcomm/reeves/reeves.html,faculty
http://www.cs.umd.edu/~stewart/,faculty
http://www.cs.indiana.edu/hyplan/sjohnson.html,faculty
http://www.cs.columbia.edu/~hgs/,faculty
http://www.cs.utah.edu/~crj/home.html,faculty
http://www-aig.jpl.nasa.gov/home/chien/home.html,faculty
http://www.cs.pitt.edu/~ramirez/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/faiman.html,faculty
http://www.cs.utsa.edu/research/AI/bylander/bylander.html,faculty
http://intrepid.mcs.kent.edu/~sitharam/,faculty
http://www.cs.nmsu.edu/~jbarnden/,faculty
http://www-cse.ucsd.edu/users/berman/,faculty
http://web.cps.msu.edu/~mutka/,faculty
http://www.cs.uidaho.edu/~setl/oman.html,faculty
http://www.cs.sunysb.edu/~theo/index.html,faculty
http://acsl.cs.uiuc.edu:80/~kaplan/,faculty
http://www.cs.columbia.edu/~kaiser/,faculty
http://www.cc.gatech.edu/computing/Architecture/people/Faculty/Kishore_Ramachandran/Kishore_Ramachandran.html,faculty
http://www.cs.unm.edu/CS_Dept/faculty/homepage/luger.html,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/ponce.html,faculty
http://www.cs.unm.edu/CS_Dept/faculty/homepage/mitchell.html,faculty
http://www.mcs.kent.edu/mcsinfo/csbrochure/ruttan.html,faculty
http://www.cs.rochester.edu/u/kyburg/,faculty
http://www.cs.umass.edu/~thtml/people/fac/sitaraman.html,faculty
http://HTTP.CS.Berkeley.EDU/~barsky/,faculty
http://pel.cs.byu.edu/people/kelly.html,faculty
http://www.cs.engr.uky.edu/~jurek/,faculty
http://fas.sfu.ca/cs/people/Faculty/Fracchia/index.html,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/miller/,faculty
http://www.csci.csusb.edu/www/voigt/home.html,faculty
http://fas.sfu.ca/cs/people/Faculty/Ait-Kaci/index.html,faculty
http://cis.csuohio.edu/~waren/,faculty
http://cs.nyu.edu/cs/faculty/boppana/index.html,faculty
http://www.cs.ucsb.edu/~tyang/,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/berlekamp.html,faculty
http://www.cis.ufl.edu/~ted/,faculty
http://www.cs.arizona.edu/people/greg/,faculty
http://www.cs.rochester.edu/u/lane/,faculty
http://www.cis.ufl.edu/~sharma/,faculty
http://www.cs.indiana.edu/hyplan/gasser.html,faculty
http://www.usc.edu/dept/coglab/personal/marks/home.html,faculty
http://www.cs.ualberta.ca/~maydell/,faculty
http://www.cs.pitt.edu/~pollack/,faculty
http://www.pcmp.caltech.edu/~dick/,faculty
http://www.cs.vassar.edu/~richards/,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/smith.html,faculty
http://www.cs.rice.edu/~ken/,faculty
http://www.cs.berkeley.edu/People/Faculty/Homepages/zadeh.html,faculty
http://www-comp-eng.scu.edu/lewis.html,faculty
http://www.cs.tamu.edu/faculty/zhao/,faculty
http://www-cse.ucsd.edu/users/ferrante/,faculty
http://www.cs.rochester.edu/u/sandhya/,faculty
http://cbr-www.cs.umass.edu/~rissland/,faculty
http://www-cse.ucsd.edu/users/polyzos/,faculty
http://epoch.cs.berkeley.edu:8000/personal/jmh/,faculty
http://www.cs.tamu.edu/faculty/chen/,faculty
http://www.cs.ucr.edu/~thp/,faculty
http://www.cs.tamu.edu/faculty/pooch/,faculty
http://www.cis.ufl.edu/~peir/,faculty
http://www.cs.ndsu.NoDak.edu/~perrizo/index.html,faculty
http://www.cs.ualberta.ca/~goebel/,faculty
http://www.cs.dartmouth.edu/~samr/,faculty
http://www.cs.wm.edu/~ciardo/,faculty
http://www.cc.gatech.edu/staff/f/freeman/freeman.html,faculty
http://www.cs.engr.uky.edu/~goldsmit/hp.html,faculty
http://www.cs.umd.edu/~reggia/,faculty
http://www.cs.oswego.edu/faculty/brindle.html,faculty
http://www.cs.utah.edu/~drake/home.html,faculty
http://www.cis.uab.edu/info/faculty/reilly/reilly.html,faculty
http://www.cs.umd.edu/~gannon/,faculty
http://www-comp-eng.scu.edu/samiha.html,faculty
http://HTTP.CS.Berkeley.EDU/~russell/,faculty
http://ai.eecs.umich.edu/people/swlee/index.html,faculty
http://www.cs.ucsb.edu/~omer/,faculty
http://www.cs.umd.edu/~ychu/,faculty
http://www.cs.unm.edu/~crowley/,faculty
http://www.cs.rice.edu/~kavraki/,faculty
http://www.cs.pitt.edu/~gupta/,faculty
http://www.eecs.umich.edu/~farnam/,faculty
http://www.mtsu.edu/academic/compsci/faculty/SYoo.html,faculty
http://www.cs.uml.edu/Faculty/MarianWilliams.html,faculty
http://HTTP.CS.Berkeley.EDU/~yelick/,faculty
http://www.cs.columbia.edu/~sal/,faculty
http://cs-pub.bu.edu/faculty/best/Home.html,faculty
http://www.cs.ualberta.ca/~lingliu/,faculty
http://www.cs.missouri.edu/deptinfo_docs/drs.html,faculty
http://www.cs.umass.edu/~stemple/index.html,faculty
http://www.cs.unm.edu/~hollan/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/bharat/,faculty
http://www.ccs.neu.edu/home/matta/,faculty
http://www.cs.buffalo.edu/~hexmoor/,faculty
http://www.cs.twsu.edu/~gopal/gopal.html,faculty
http://www.cs.tamu.edu/faculty/willis/,faculty
http://www.ccs.neu.edu/home/goresky/,faculty
http://www.ccs.neu.edu/home/pwang/,faculty
http://www.ams.sunysb.edu/~jsbm/jsbm.html,faculty
http://www.cedar.buffalo.edu/~srihari/,faculty
http://rhea.cs.umass.edu:80/~moss/,faculty
http://cs.millersv.edu/~hutchens/,faculty
http://www.cs.umn.edu/faculty/sameh.html,faculty
http://www.math.grin.edu/faculty/Emily-Moore-vita.html,faculty
http://www.cis.ufl.edu/~crummer/,faculty
http://www.cs.oswego.edu/faculty/bozak.html,faculty
http://www.cs.rice.edu/~keith/,faculty
http://www.eecs.tulane.edu:80/www/Christiansen/,faculty
http://sunset.usc.edu/~horowitz/pleader/horohome.html,faculty
http://www.cs.ndsu.NoDak.edu/~andersen/index.html,faculty
http://home.cord.edu/faculty/altenbur/,faculty
http://www.cs.umd.edu/~saltz/,faculty
http://envy.cs.umass.edu/People/barto/barto.html,faculty
http://www.cs.clemson.edu/~ftrpilot/,faculty
http://www.cs.umass.edu/~mckinley/,faculty
http://www.cs.unm.edu/~ackley/,faculty
http://www.csci.csusb.edu/www/dick/home.html,faculty
http://www.csci.csusb.edu/jmendoza/home.html,faculty
http://www.cs.wesleyan.edu/~djd/,faculty
http://www.cs.umd.edu/~kruskal/,faculty
http://web.cps.msu.edu/fac/fac/reid.html,faculty
http://www.cs.utsa.edu/faculty/hiromoto.html,faculty
http://www-cse.ucsd.edu/users/goguen/,faculty
http://www.cs.sunysb.edu/~ari/,faculty
http://www.cs.caltech.edu/~arvo/home.html,faculty
http://HTTP.CS.Berkeley.EDU/~pattrsn/,faculty
http://www.csc.ncsu.edu/directory/bio/RRodman.html,faculty
http://www.cs.unm.edu/~angel/,faculty
http://www.cis.ksu.edu/~schmidt/home.html,faculty
http://www-cse.ucsd.edu/users/tullsen/,faculty
http://www.cc.gatech.edu/gvu/people/greg.turk/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/kershner/,faculty
http://www.cs.jhu.edu/~kasif/,faculty
http://www.cs.ualberta.ca/~piotr/,faculty
http://www.cs.pitt.edu/~jmoore/,faculty
http://www.cs.umd.edu/~nau/,faculty
http://www.cs.uiuc.edu/CS_INFO_SERVER/DEPT_INFO/CS_FACULTY/FAC_HTMLS/dejong.html,faculty
http://www.ai.mit.edu/projects/cbcl/web-pis/poggio.html,faculty
http://www.cs.pitt.edu/~mittal/,faculty
http://www.cs.pitt.edu/~novacky/,faculty
http://www.cs.pitt.edu/~melhem/,faculty
http://ciir.cs.umass.edu/info/people/staff/lehnert.html,faculty
http://www.cs.ualberta.ca/~pawel/,faculty
http://www.cs.hmc.edu/~keller/,faculty
http://sunset.usc.edu/Research_Group/barry.html,faculty
http://www.cs.umn.edu/faculty/li.html,faculty
http://www.ccs.neu.edu/home/salzberg/,faculty
http://network-services.uoregon.edu/~meyer/,faculty
http://dworkin.wustl.edu/~varghese/,faculty
http://www.cs.rochester.edu/u/james/,faculty
http://www.cs.usask.ca/faculty/grassman/,faculty
http://www-swiss.ai.mit.edu/~lyn/lyn.html,faculty
http://www.cs.pitt.edu/~treu/,faculty
http://www.cse.uiuc.edu/director2-html/heath.html,faculty
http://www.spatial.maine.edu/~max/max.html,faculty
http://envy.cs.umass.edu/People/sutton/sutton.html,faculty
http://www.eecs.tulane.edu:80/www/Buckles.Bill/,faculty
http://www.cs.clemson.edu/~westall/homepage.html,faculty
http://www-hto.usc.edu/people/Pevzner.html,faculty
http://www.cs.umd.edu/~shankar/,faculty
http://www.ccs.neu.edu/home/lieber/index.html,faculty
http://www.cs.uchicago.edu/info/admin/html/fac-research-indiv/babai.html,faculty
http://www.cs.ucdavis.edu/Faculty/Prieditis.html,faculty
http://www.cs.ualberta.ca/~arms/,faculty
http://www.cs.buffalo.edu/pub/WWW/faculty/shu/,faculty
http://www.cs.clemson.edu/~carpell/,faculty
http://www.eecs.umich.edu/~rundenst/index.html,faculty
